inter,vdw,multipole,polar
-12558.6922,5795.9577,-13024.27,-5344.3272
-12613.1494,5805.796,-13110.3216,-5322.7216
-12627.4122,6002.5436,-13236.6927,-5407.2228
-12574.117,5900.7781,-13128.9464,-5359.5556
-12682.8311,5929.6386,-13226.4193,-5400.4622
-12637.9006,6081.2453,-13295.1932,-5438.1113
-12658.0377,5810.7508,-13127.2149,-5355.9463
-12726.691,6091.3356,-13353.6656,-5477.9607
-12715.075,6109.5678,-13344.4285,-5494.1974
-12650.0882,6008.3903,-13224.7293,-5447.8551
-12726.8144,6119.9375,-13373.6958,-5487.1233
-12828.3562,5913.9338,-13303.777,-5452.8328
-12898.0488,6020.8156,-13423.616,-5509.3564
-12910.2745,6089.8934,-13457.3708,-5556.8621
-12905.7702,6119.3728,-13471.0212,-5568.3962
-12932.7292,6147.3917,-13495.7927,-5598.775
-12879.8511,5983.8916,-13367.3293,-5510.353
-12902.5634,6102.6334,-13444.3514,-5574.5442
-12884.9299,6107.7226,-13456.8028,-5549.868
-12879.2412,5937.1911,-13319.0838,-5511.1782
-12830.1015,6264.05,-13523.5062,-5584.2211
-12838.6326,5952.1216,-13323.714,-5480.3731
-12839.2799,6149.4194,-13438.039,-5563.8143
-12886.2382,6179.1062,-13494.0569,-5584.798
-12862.2056,6263.6003,-13520.9344,-5618.7709
-12905.8584,6145.5102,-13509.075,-5556.1231
-12862.0369,5946.3304,-13342.6855,-5479.2772
-12769.2343,5946.2893,-13288.5573,-5440.8673
-12768.4494,5896.7613,-13284.9203,-5394.359
-12820.8305,6011.6574,-13357.4168,-5488.9716
-12765.246,6031.9131,-13356.7943,-5454.5032
-12915.435,6102.0498,-13471.0795,-5560.1784
-12973.4477,6078.5477,-13497.6536,-5567.6903
-12924.7363,6098.4851,-13468.8744,-5568.1924
-13006.0066,6145.6294,-13564.8113,-5600.6658
-12953.3943,5961.4275,-13409.2599,-5519.9523
-12921.4103,6106.5604,-13464.1442,-5577.3613
-12906.4099,6060.101,-13451.0463,-5529.1681
-12937.778,6186.3424,-13526.4058,-5611.5896
-12811.1746,5960.2891,-13319.7207,-5465.1592
-12894.7892,6130.3707,-13479.8445,-5558.9
-12946.643,6211.9945,-13551.688,-5620.7854
-12777.0603,6071.402,-13359.2715,-5502.3968
-12906.0061,6032.4237,-13440.6827,-5511.6082
-12886.7413,5920.8809,-13366.1079,-5455.4035
-13068.175,6041.7463,-13564.5726,-5559.3787
-12909.4546,6199.2089,-13537.3448,-5585.5792
-12813.4145,5997.2123,-13360.5436,-5463.865
-12762.8059,6001.5724,-13356.5201,-5421.57
-12845.8724,6151.8177,-13498.8224,-5512.4956
-12892.0164,5999.3866,-13438.3512,-5466.8487
-12788.9878,6106.0046,-13423.7426,-5484.9006
-12826.7569,5840.2885,-13268.3184,-5412.3629
-12831.9389,5773.743,-13240.8098,-5378.5818
-12716.6045,6016.8421,-13302.0341,-5445.0625
-12739.6482,5936.3644,-13260.3681,-5429.1835
-12846.4354,6026.4128,-13408.4456,-5478.2573
-12720.9281,5981.0641,-13293.7083,-5422.1578
-12872.366,6086.716,-13432.3522,-5540.1613
-12877.5547,6009.5401,-13405.0093,-5495.8058
-12852.6817,5853.448,-13278.1125,-5441.9388
-12780.4843,5840.896,-13209.4246,-5426.0864
-12832.0186,5927.9931,-13296.2458,-5477.727
-12774.6298,5920.0224,-13278.8896,-5429.6143
-12966.341,6038.3148,-13467.0274,-5551.8131
-12803.1027,5964.1317,-13310.1327,-5470.9785
-12827.4499,5856.5187,-13276.7628,-5420.7872
-12809.2474,6098.0222,-13446.0996,-5475.4755
-12814.7637,6066.946,-13410.0685,-5485.3287
-12831.9276,6218.3582,-13502.0909,-5561.8728
-12723.2543,6019.0916,-13322.4196,-5434.0045
-12746.5887,5924.8473,-13291.7871,-5393.8371
-12779.832,6082.2523,-13395.1594,-5480.2829
-12798.4881,5794.4037,-13219.5097,-5387.1829
-12876.8525,6114.3268,-13472.9577,-5532.0718
-12894.4505,5971.495,-13412.661,-5467.194
-12817.7193,5789.8528,-13235.3387,-5385.6509
-12783.9549,6172.4314,-13423.5488,-5546.5716
-12925.2208,6042.094,-13418.7879,-5562.2689
-12871.5888,6003.3779,-13408.769,-5479.8269
-12760.0748,5900.2138,-13283.0843,-5391.0734
-12797.2182,5992.5491,-13373.5972,-5429.8946
-12766.5514,5881.0864,-13284.8411,-5376.6208
-12810.4406,5747.2812,-13201.2415,-5370.3862
-12811.13,5888.6204,-13268.0892,-5445.6568
-12808.7625,5974.665,-13353.476,-5443.5507
-12701.5857,5963.3211,-13250.0847,-5428.689
-12775.6922,5967.0703,-13304.8928,-5451.6566
-12659.1568,5962.6563,-13236.2283,-5399.2451
-12742.9553,5975.1346,-13291.8922,-5439.5465
-12884.3259,5976.8435,-13392.7701,-5482.1428
-12783.0564,5925.8108,-13301.4031,-5421.1723
-12770.06,5966.6234,-13331.2776,-5418.9237
-12744.2528,6157.7511,-13419.3191,-5496.7045
-12799.6191,5909.9074,-13316.2167,-5407.5823
-12833.7265,6119.6584,-13457.7826,-5509.4875
-12813.2252,6003.4007,-13370.7577,-5459.9669
-12804.1471,6040.4501,-13357.2483,-5500.9603
-12770.2166,5884.8731,-13261.8111,-5406.7516
-12693.2035,5880.2434,-13191.6341,-5395.6425
-12771.1291,6032.7553,-13368.2924,-5449.1516
-12685.9563,5978.1952,-13274.1609,-5403.562
-12758.769,5908.5302,-13260.546,-5420.8193
-12760.1957,5979.0345,-13300.6872,-5453.0217
-12788.3103,5797.7936,-13244.3234,-5355.9874
-12769.1985,6042.1779,-13370.2146,-5455.2897
-12842.8084,5962.8312,-13341.4765,-5478.1031
-12711.8963,6104.0591,-13344.6213,-5485.1135
-12718.0996,5875.9118,-13207.62,-5400.2701
-12707.9854,5939.5851,-13245.1291,-5416.1613
-12670.9179,5776.468,-13136.321,-5324.9895
-12807.889,5909.8907,-13300.5574,-5430.9647
-12814.4967,5918.3228,-13316.4128,-5429.7874
-12800.5038,5908.9977,-13256.8688,-5466.2682
-12810.6528,5960.9968,-13297.364,-5487.6947
-12936.454,6097.0207,-13474.2473,-5572.6179
-12747.2069,5845.7434,-13208.0895,-5398.525
-12895.3746,5942.0929,-13350.2124,-5501.1117
-12806.0748,6140.4137,-13404.9343,-5555.5808
-12828.1745,6110.3866,-13409.2667,-5543.263
-12761.6441,5951.118,-13285.7962,-5440.5738
-12806.8055,5986.8347,-13317.3373,-5489.8513
-12923.5968,6232.4978,-13559.361,-5610.536
-12877.8419,5998.8533,-13377.8204,-5512.2567
-12796.6004,6047.5235,-13368.2265,-5489.1671
-12828.4898,5810.849,-13234.9084,-5418.1632
-12833.0995,5903.1558,-13304.2239,-5445.0598
-12954.1716,6195.4445,-13552.4007,-5611.1745
-12944.7964,5953.6094,-13423.1629,-5488.4998
-12944.9227,6045.1793,-13455.5842,-5547.9341
-12978.4364,6002.94,-13445.4687,-5549.5452
-12937.3731,5989.4887,-13428.7329,-5512.0423
-12956.2171,6148.8449,-13508.8477,-5609.7398
-12918.0936,5815.992,-13307.9825,-5439.399
-13074.2671,6219.6497,-13656.6758,-5651.1613
-12921.749,6092.8642,-13481.9441,-5546.0265
-13069.7216,6147.1086,-13584.5931,-5645.0954
-12920.523,5995.544,-13415.8908,-5513.5541
-12980.0657,6136.89,-13545.508,-5585.0877
-12938.0331,6163.9315,-13519.0094,-5596.4737
-12936.5004,6064.0451,-13460.8877,-5552.9538
-12917.7914,6076.1581,-13472.526,-5534.9345
-12960.9471,6082.1428,-13493.0177,-5563.8086
-12942.5058,5963.3997,-13433.4287,-5486.4753
-12901.6614,6080.3411,-13471.0193,-5524.6286
-12877.5264,5908.2222,-13330.919,-5468.2258
-12879.158,6075.2868,-13436.4528,-5530.7983
-13003.8549,6119.2081,-13514.9199,-5621.5918
-12971.218,6163.4051,-13535.089,-5612.7865
-12889.194,5957.6763,-13349.3418,-5510.941
-12885.9724,6031.8498,-13399.7256,-5531.9178
-12916.6804,6237.8973,-13535.3237,-5632.8492
-12973.0991,6098.4199,-13489.2852,-5595.5522
-12985.1403,6036.25,-13478.2955,-5556.2663
-12951.4869,6027.6084,-13458.944,-5533.4688
-12860.3923,5977.2264,-13368.2917,-5482.4535
-12956.2404,6117.381,-13514.4261,-5572.8023
-12827.1844,6009.5495,-13356.7632,-5493.3607
-12824.9903,5974.9392,-13330.8592,-5482.44
-12831.0627,5950.713,-13311.3551,-5484.1417
-12773.599,5975.4489,-13305.0523,-5457.5383
-12857.1385,5979.9766,-13371.4294,-5479.4571
-12867.6638,6115.2822,-13454.7407,-5541.506
-12700.1183,5927.78,-13247.6324,-5394.1724
-12745.2284,6019.2853,-13297.6907,-5480.2411
-12876.3524,6119.3003,-13456.7032,-5552.5414
-12903.4112,6173.9595,-13496.0522,-5594.721
-12825.1176,5906.8084,-13294.0591,-5451.5344
-12909.1425,6039.3345,-13425.0515,-5537.1434
-12874.1571,6115.9206,-13428.0312,-5575.3349
-12900.1639,5883.8498,-13327.1125,-5470.1879
-12914.2148,5827.4982,-13321.8433,-5433.0083
-12794.4562,5846.9354,-13253.73,-5400.945
-12771.0473,6065.647,-13367.4474,-5482.6892
-12765.1704,6013.3436,-13317.3575,-5475.0479
-12867.5627,6124.7085,-13453.6363,-5551.9588
-12834.3988,5895.8687,-13326.1051,-5417.1992
-12736.2483,5822.114,-13193.7754,-5377.8295
-12768.8049,5854.9529,-13243.9343,-5393.6442
