inter,vdw,multipole,polar
-12635.5614,5933.543,-13189.2988,-5380.9952
-12658.6746,5877.3322,-13178.8032,-5358.6033
-12713.2157,5851.1738,-13178.5806,-5387.2072
-12623.4381,5795.7599,-13089.7836,-5330.9738
-12695.4455,6047.743,-13293.9554,-5450.9749
-12778.9353,5877.9803,-13254.1706,-5403.8688
-12845.2037,5995.5669,-13365.1911,-5476.7969
-12781.7785,5952.8904,-13283.8282,-5452.5381
-12755.2712,5877.2344,-13226.1139,-5407.8045
-12805.7616,5984.835,-13314.3378,-5477.701
-12864.3514,5974.7106,-13375.3349,-5465.4166
-12832.8668,5996.4868,-13366.508,-5464.4624
-12758.2135,6028.119,-13314.8028,-5472.8543
-12734.6459,5834.8739,-13190.3879,-5380.6014
-12708.6801,5865.0105,-13212.4407,-5362.4677
-12794.9516,5962.4673,-13318.4337,-5440.65
-12814.5404,6049.7102,-13367.295,-5498.2385
-12867.3464,6026.6096,-13380.8852,-5514.3724
-12756.3284,6048.4871,-13336.6027,-5469.196
-12825.6105,5998.8673,-13369.3155,-5456.3362
-12759.711,6025.8876,-13294.9428,-5491.8932
-12853.7895,6076.9161,-13397.9417,-5534.0778
-12862.0468,5881.6194,-13305.5648,-5439.7962
-12917.3321,6188.511,-13485.5671,-5621.6299
-12898.3143,5995.7685,-13402.4477,-5492.8015
-12814.8393,5951.066,-13322.4923,-5444.5184
-12694.7552,5879.2951,-13182.7592,-5392.3199
-12645.9549,5842.6971,-13118.949,-5370.7721
-12732.8993,5920.364,-13225.6067,-5428.6746
-12802.3319,6098.3528,-13369.9963,-5532.0673
-12723.977,5821.7487,-13198.9387,-5347.7546
-12865.2941,5907.6346,-13341.0514,-5432.6627
-12761.7232,5898.2669,-13240.7357,-5420.0666
-12702.4287,5648.2158,-13073.6506,-5278.0571
-12678.7287,6022.5266,-13286.436,-5415.663
-12698.0319,5905.4349,-13215.3185,-5389.2533
-12737.4123,5944.4525,-13267.4893,-5415.3638
-12793.9084,5944.2133,-13304.4243,-5435.0017
-12609.3796,5895.1152,-13139.31,-5366.871
-12792.3074,5841.5374,-13255.3239,-5380.1328
-12649.8083,5821.5918,-13106.8771,-5365.6663
-12616.5216,5887.1499,-13138.3885,-5366.2556
-12653.5407,5878.3955,-13143.9147,-5389.2521
-12861.2774,6072.6966,-13381.5977,-5553.6516
-12817.2055,5963.743,-13320.3332,-5462.3652
-12717.8441,5970.1846,-13273.0387,-5416.221
-12750.187,5939.4144,-13281.7349,-5409.4976
-12755.4064,5849.8056,-13209.2522,-5397.6799
-12750.3751,5781.8352,-13168.4911,-5365.444
-12795.0698,5946.8655,-13296.3611,-5447.4679
-12841.746,6103.6319,-13418.3862,-5528.4259
-12767.6529,5821.0853,-13191.111,-5398.7804
-12892.5247,5902.4483,-13351.0679,-5445.2511
-12864.6385,6009.3324,-13390.7274,-5484.7684
-12790.2137,6023.2297,-13331.9248,-5482.6531
-12761.5658,6064.4258,-13324.4473,-5502.7274
-12940.4608,6093.2265,-13488.7646,-5546.5054
-12820.3073,6064.4618,-13395.3003,-5490.3271
-12797.7738,6113.6113,-13403.949,-5508.7557
-12711.0801,6086.2641,-13314.3733,-5483.8863
-12706.5718,5913.1382,-13232.0406,-5389.1109
-12710.5069,5915.9436,-13230.7288,-5397.0147
-12816.7383,6036.1015,-13348.0492,-5505.7618
-12800.5546,6181.8499,-13441.352,-5542.1646
-12728.6271,6070.4077,-13319.8801,-5480.5533
-12772.1016,5855.3211,-13229.0973,-5399.9787
-12859.4423,5991.4107,-13344.6522,-5507.5187
-12788.2503,6013.0969,-13329.6282,-5472.5666
-12783.6608,6091.532,-13364.5984,-5511.8326
-12720.1738,6025.1468,-13309.6053,-5436.6373
-12784.0557,5878.018,-13258.1371,-5404.7891
-12595.1352,5906.4981,-13168.3425,-5334.5573
-12745.6135,5830.4774,-13215.6623,-5361.5414
-12692.1534,6055.9072,-13303.8807,-5445.6401
-12647.4386,6026.7487,-13253.558,-5421.8647
-12636.9009,5860.8071,-13128.5167,-5370.2843
-12741.9506,5797.5041,-13153.9048,-5387.0058
-12667.1517,5856.3105,-13176.8575,-5347.7762
-12613.8025,5951.2448,-13201.8438,-5364.3443
-12669.775,5849.2553,-13174.653,-5345.8253
-12699.5587,5859.419,-13177.8351,-5382.6617
-12748.9515,5838.2186,-13213.0399,-5375.351
-12735.7919,5900.0535,-13235.8826,-5401.6466
-12745.5269,5888.6793,-13251.4434,-5383.9399
-12729.5535,5937.6454,-13251.6449,-5416.4892
-12731.7284,5935.2446,-13249.2486,-5418.6462
-12664.0049,5647.3071,-13034.6042,-5278.0311
-12607.7913,5809.9733,-13092.7772,-5326.3754
-12638.5806,5893.7652,-13143.1136,-5390.3756
-12731.2654,6150.186,-13378.4637,-5504.0967
-12735.2676,5950.3398,-13242.1209,-5445.1428
-12694.005,5968.5839,-13252.1408,-5411.9665
-12708.1582,6054.0732,-13293.5925,-5470.0589
-12803.0783,6028.7358,-13352.7415,-5480.1589
-12725.84,5974.0313,-13254.2499,-5446.861
-12794.1581,5869.4183,-13238.9908,-5425.8656
-12659.8745,5782.3038,-13109.2452,-5334.4889
-12579.4261,5862.5002,-13103.2659,-5339.5809
-12666.9648,5931.2452,-13208.5895,-5391.0437
-12648.4523,5910.4558,-13163.9867,-5396.2843
-12674.3486,6013.5434,-13267.3885,-5421.9875
-12625.7106,5938.2078,-13161.3067,-5403.8584
-12545.5745,5918.9854,-13125.7831,-5339.7039
-12705.3758,5786.7393,-13138.3697,-5354.7445
-12615.0331,6088.736,-13258.9961,-5445.8003
-12589.8635,5948.5874,-13173.618,-5365.4616
-12658.089,5941.3301,-13180.7567,-5420.1093
-12641.5811,5695.5777,-13041.1529,-5297.2752
-12738.4081,5938.1329,-13277.0467,-5400.6793
-12642.0455,5884.2169,-13202.4677,-5325.0512
-12718.939,5972.8799,-13258.4821,-5434.541
-12672.5838,5993.992,-13230.7533,-5436.889
-12775.9105,5744.4405,-13167.5535,-5353.7872
-12876.4529,6058.1083,-13434.2346,-5501.5173
-12828.3364,6123.0174,-13478.8164,-5473.5907
-12800.4259,5869.7374,-13292.6018,-5378.6675
-12759.931,5899.815,-13254.2079,-5406.6338
-12739.0577,5869.6604,-13240.0668,-5370.2707
-12617.088,5880.8593,-13166.6634,-5332.3855
-12730.3168,5977.8334,-13291.8128,-5417.8185
