r,elect_mean,elect_var,elect_seom,vdw_mean,vdw_var,vdw_seom
15.77464,-21.056822960650322,0.4906430341285484,0.0013361654302244698,-0.0009305485812428589,1.2084061378605455e-08,2.0969297145632261e-07
15.84553,-20.9658437809149,0.48213519125660614,0.0013193743918969516,-0.0009050023468245658,1.0920858466047682e-08,1.9856926297179278e-07
15.91643,-20.86932890855879,0.47395676424620914,0.0013014086556222026,-0.000883271214725505,9.88566989930504e-09,1.8795218557170682e-07
15.98733,-20.780671753675726,0.4647409985763409,0.001281313796774811,-0.0008602365459208548,9.34530160372959e-09,1.8169654540053616e-07
16.05823,-20.68900925312852,0.45651914394569615,0.0012673240128664761,-0.0008349262416487532,9.31336847521429e-09,1.8101374750105622e-07
16.12912,-20.60191528677881,0.44866001552543383,0.0012472867996560569,-0.0008099066204796927,9.060434357712746e-09,1.7724832988093867e-07
16.20002,-20.507208727108846,0.4401923751270663,0.0012306141360934942,-0.0007895971018581272,8.31699298376347e-09,1.691545987489423e-07
16.27092,-20.41851465646509,0.4327636658869989,0.0012158102982601149,-0.000771021126159206,7.2496728912397565e-09,1.5736191349181433e-07
16.34181,-20.327877878894423,0.42536332800843724,0.0011991542887594038,-0.0007530327104067501,6.569213559811586e-09,1.4902246154237574e-07
16.41271,-20.242449797357594,0.41920112553251276,0.0011859268843155992,-0.0007323731304225295,6.759237840344118e-09,1.5058980072421173e-07
16.48361,-20.154868563013434,0.410656748636956,0.0011677295758314445,-0.0007098353688097278,7.1253453765967255e-09,1.5381750333884474e-07
16.55451,-20.066820227016336,0.40438698372369225,0.0011566495134391942,-0.0006894646821208923,6.700544815247006e-09,1.4888750543150768e-07
16.6254,-19.982201367942455,0.3963708956516807,0.001139474334896739,-0.0006723519045060863,5.8647179742736855e-09,1.3860446948723113e-07
16.6963,-19.89737131232872,0.3933517477634947,0.0011294632038756991,-0.0006584384374645284,5.138631228889758e-09,1.290937660673967e-07
16.7672,-19.818250761606276,0.39010110169483214,0.0011215377551141176,-0.0006445629953503969,4.602048549349129e-09,1.2181503874870416e-07
