r,inter_mean,inter_var,inter_seom,vdw_inter_mean,vdw_inter_var,vdw_inter_seom,multipole_inter_mean,multipole_inter_var,multipole_inter_seom,polar_inter_mean,polar_inter_var,polar_inter_seom
6.00386,-59.38899828542743,17.383696123118046,0.014958804468658818,-0.3232482538906123,0.06040168393121649,0.0008817599068394512,-56.84014719451131,15.014654660739868,0.013902198924934332,-1.731114779821592,2.180790121666801,0.005298253823566402
6.07491,-58.46339660199792,16.589761919727984,0.014604386421432834,-0.30688520718427376,0.05841923955334764,0.0008666449057401456,-56.053768038466984,14.529573324763456,0.013667518464912267,-1.6473865596996693,2.141292477852027,0.005246881242026131
6.14596,-57.57042833993801,16.034873040659566,0.014481474237688233,-0.29307083349681534,0.05565098217428333,0.0008531323885211796,-55.28628192019461,14.238118816948322,0.013646029932429402,-1.5788420227305422,2.079730070387981,0.005215350476985675
6.21702,-56.66293436270418,15.561697634216888,0.014358329323101502,-0.28103390432282765,0.053255151405792546,0.0008399554177112413,-54.49618329292689,13.970108023318454,0.013604271981462357,-1.5236677132599394,2.033366930995015,0.005190190541639549
6.28807,-55.77933873473173,15.12524448577852,0.014256380783418027,-0.2686988309437106,0.05263248001260806,0.0008409787113413356,-53.71904191133985,13.766534264509511,0.013600986046491544,-1.482252107660678,2.027962707099083,0.0052202111171685
6.35912,-54.934231940044704,14.530869173427233,0.014116254789076708,-0.25644851277409797,0.04932142574658792,0.0008224159099536299,-52.97722862275614,13.401835117118864,0.013556757494765278,-1.4359605614294921,2.0118548268926024,0.005252571970603278
6.43017,-54.10949321833812,14.054065855958763,0.013970942212658462,-0.24714749246559164,0.04798567766249282,0.0008163577506093919,-52.24302012971682,13.052684161247827,0.01346401599432299,-1.4048812007833007,1.996633497640524,0.00526591543698766
6.50122,-53.33008760338758,13.572382769192986,0.013852536100841951,-0.23646669258719893,0.04611603054906703,0.0008074714953110698,-51.5529585304472,12.693616138173457,0.013396579371058759,-1.3675745168177127,1.9652223979039332,0.0052711708597887345
6.57227,-52.53544881203351,13.017960995151283,0.01361728585210712,-0.2276931998176742,0.044480647034936836,0.0007959845152821645,-50.842431513873855,12.282394807191391,0.013226976985085086,-1.3386910874024274,1.9326335654455529,0.005246791788912546
6.64333,-51.8535630385939,12.597734718356831,0.013384452860432976,-0.21788450698216774,0.04360809286657657,0.000787477112242762,-50.2301760487472,11.876981885276013,0.012995932294802337,-1.3065009257415887,1.8765073092676539,0.005165704074158336
6.71438,-51.18984802986313,12.11466751791054,0.013163098939828621,-0.20588906305868213,0.04195257295956019,0.0007746074980126051,-49.64432712281354,11.460758936629743,0.012802921561375183,-1.2584216779416182,1.8164344565181212,0.0050969721623461955
6.78543,-50.54570556062117,11.665882831641635,0.012892026332184217,-0.1940212266704658,0.03922646483842647,0.0007475701707912267,-49.077543168542526,11.00437328221832,0.012521173565832874,-1.2057346131927626,1.7281971588573266,0.0049620258474599764
6.85648,-49.90514661757417,11.291995914619294,0.012645525289357928,-0.18271643984989022,0.03646193577711221,0.0007185738014351287,-48.50811720597607,10.642879674245888,0.012276684481685616,-1.1657090646463217,1.6656178775830266,0.004856676821052459
6.92753,-49.351065000208884,10.973828258513086,0.01236202564364272,-0.17238236572017432,0.03427292710338242,0.0006908538134355345,-48.01413480482949,10.305321005604434,0.011979572570495927,-1.1216344497207869,1.5840974108901371,0.00469679389259936
6.99858,-48.76458716323296,10.675541456138786,0.012076783518364696,-0.16064695475162574,0.0314141010846538,0.0006551166604073577,-47.49567876796547,9.968358824326389,0.011669927475504953,-1.070587842231816,1.4920618979322215,0.004514916739764609
7.06964,-48.2437936320533,10.36038821825765,0.011796488453789984,-0.14982542477602717,0.02735605999736167,0.0006061659065381633,-47.033460265140825,9.656931428854875,0.011388966253398731,-1.0210822326093671,1.4129220141933698,0.004356360666668243
7.14069,-47.72110977406616,10.111949657103748,0.011442222114175558,-0.14010319932673004,0.02453917083252765,0.0005636673333842503,-46.5659279808377,9.372167527570195,0.011015721462730924,-0.9786557182624457,1.3349451117653035,0.00415742697180587
7.21174,-47.209911065362846,9.760260167332502,0.011068846593767865,-0.1296445966132332,0.02237048240405294,0.0005299188228892489,-46.113200559858406,9.001898764011326,0.010630133864636074,-0.92701324203206,1.2540124872479108,0.00396755176657122
7.28279,-46.70585961197786,9.490757735676468,0.010768084351977915,-0.12085448558966898,0.01970341874698272,0.0004906353083409299,-45.660559583878026,8.724181408089915,0.010324055937238135,-0.8851422731548791,1.1783253135660505,0.003794203400605082
7.35384,-46.25520844970246,9.222055601206158,0.010455642629883535,-0.11171905094952461,0.017311524336726437,0.00045300658801450394,-45.25740197847271,8.428183782025219,0.009995484756740973,-0.8372146850328362,1.0945262750191365,0.0036020518370598075
7.42489,-45.79460487771429,8.897279245904219,0.010083808376886308,-0.1049567268571428,0.01555549250860735,0.00042163616690367873,-44.83950668228571,8.117985257330629,0.009632080479807719,-0.7992122880000001,1.0348721160101344,0.0034390565417362186
7.49595,-45.33175013474979,8.654051789695085,0.009837398637949179,-0.0978331987699189,0.013604234222127023,0.0003900385882592975,-44.41944516969528,7.859760911011884,0.009375084551894933,-0.762974215264188,0.9662537584673733,0.0032871242758172833
7.567,-44.878288027955364,8.39557748376815,0.009537794568617945,-0.08997483692707765,0.011849693208874086,0.00035832427453015954,-44.01014670495178,7.581593404196358,0.009063645728934061,-0.7221054307075523,0.8874875186919249,0.0031010145503771024
7.63805,-44.453897145077114,8.109437652560693,0.009227582914456313,-0.08427495038797128,0.010480756598092167,0.0003317331741542121,-43.620737971839276,7.296103053447033,0.00875261985246864,-0.6898099843551486,0.8291809188014932,0.0029506468676215344
7.7091,-44.015843862953716,7.823052625783529,0.00892481485370548,-0.07824621595479303,0.008929081679710796,0.0003015188634288392,-43.219234129206335,6.99546431942517,0.008439551397456425,-0.6592845909484296,0.7629624179497846,0.002787164889719334
7.78015,-43.594848195674444,7.583225047395067,0.008725903076186464,-0.0730506887965138,0.007857695406481726,0.000280886591010457,-42.83131153382734,6.765261677650488,0.008241869090521419,-0.6303935237062473,0.7095304849658391,0.002669125178835339
7.8512,-43.163833003040644,7.343844292406633,0.008446402196512352,-0.06768982698491334,0.006699233124665337,0.00025510711595161444,-42.43336754097086,6.5325886315506,0.007966227097118155,-0.6062846035030454,0.6666313320197387,0.0025447955018315844
7.92226,-42.7760987439411,7.12140556036473,0.00823503525103236,-0.0626424679319309,0.005656236487858417,0.0002320846313580084,-42.073882087590825,6.293170668085834,0.00774136166969064,-0.5777139632990829,0.6090620982549808,0.002408315551293536
7.99331,-42.36822805084667,6.878263262890987,0.008023996864389198,-0.05826308000486745,0.004777287829825326,0.00021146673369441073,-41.69397753086651,6.052834702379492,0.007527153283097942,-0.5568767539384635,0.5635765886581615,0.0022968245690013294
8.06436,-41.97927327474108,6.680998533347244,0.007849463086565128,-0.05444107421172517,0.004048827235536172,0.00019323415221929725,-41.33000076268294,5.856303498255963,0.00734904744298835,-0.5372301338153513,0.5261406120745477,0.0022027751886986636
8.13541,-41.5844604317199,6.484958490466115,0.00766760863937346,-0.05083369174002516,0.003419352420820912,0.00017606712388102688,-40.95943280871779,5.669556859615423,0.007169368367797372,-0.5212513721294979,0.49388734470445805,0.002116022526625458
8.20646,-41.19645012386753,6.291837713857295,0.007501404871333424,-0.04709936322252328,0.002773638139865797,0.0001574993443863042,-40.59583390840063,5.474256482133748,0.006997073253915776,-0.5036157325176858,0.45919483478334516,0.0020265267798117385
8.27751,-40.82264000495461,6.123461741465676,0.0073605340366755785,-0.044056083555995926,0.0023178409215833,0.00014320317071848766,-40.24265948631288,5.313994282435878,0.006856798108993978,-0.4890748721533098,0.4348468733277088,0.0019614579259835756
8.34856,-40.423469413224666,5.952328265873204,0.007237925914193673,-0.04158724443544763,0.002004235532506341,0.00013281437259483238,-39.86578395543078,5.1624287599880825,0.0067405872125249015,-0.4815970278381637,0.41979869779181445,0.0019221675441549663
8.41962,-40.06368357402934,5.752093454855708,0.007095468251112797,-0.03883062353394247,0.00165087164728872,0.00012020561336174772,-39.52612576147464,4.968406000782872,0.0065944204437722925,-0.4658003413506984,0.3956608131607389,0.0018609281866860652
