r,inter_mean,inter_var,inter_seom,vdw_inter_mean,vdw_inter_var,vdw_inter_seom,multipole_inter_mean,multipole_inter_var,multipole_inter_seom,polar_inter_mean,polar_inter_var,polar_inter_seom
16.36448,-20.33661067943981,0.8383692159798823,0.0015226786375846372,-0.0005549796455673316,5.394662381010104e-08,3.8625376729369297e-07,-20.29352790161287,0.7656274840262044,0.001455121812274398,-0.04275524596783115,0.014194407083940418,0.00019812953553086687
16.43579,-20.247579708592948,0.8225670699263861,0.0015009453325400992,-0.0005373502225264836,5.0329384922135934e-08,3.71270143984316e-07,-20.205270892707972,0.751374448674919,0.0014345227040238606,-0.04191545498117082,0.013956680774004908,0.00019551059057693951
16.50709,-20.15761767231644,0.8067653169828909,0.0014816335444524475,-0.0005202469612823216,4.6474763366561904e-08,3.556114907880566e-07,-20.116173965938067,0.7369865879635424,0.00141610998303718,-0.041214348026023986,0.013644832089553001,0.0001926865008241008
16.5784,-20.06799105626915,0.7937724489791725,0.0014644692393231138,-0.0005047277325364135,4.3680463571113616e-08,3.4353885421490464e-07,-20.027388708884292,0.7252938551040997,0.0013998749509963081,-0.04085303014746807,0.013432560803230393,0.0001905073127425441
16.6497,-19.981243686079566,0.7794311396389245,0.0014409857120221685,-0.0004891243016870916,4.063303491308124e-08,3.290110081693559e-07,-19.941387215513267,0.7122751341876973,0.0013775097768000206,-0.040230287530403426,0.013205317488226856,0.00018756215843911334
16.72101,-19.896023099668774,0.7644832338588377,0.0014238617033671321,-0.0004739110372096609,3.78076875863198e-08,3.1664591123880967e-07,-19.85676395715486,0.6986938860018734,0.0013612167926355689,-0.03934921462080891,0.012965168525144389,0.00018542697344486894
16.79231,-19.811603815078083,0.7494877431888234,0.00140286577768188,-0.0004597945020231587,3.538939557750872e-08,3.0483892826170914e-07,-19.773111734864017,0.6850673823847061,0.0013412214751192916,-0.03867782743526657,0.012712182698776444,0.00018270225867113171
16.86362,-19.72907869510547,0.7346299261149452,0.0013829266693129987,-0.00044654446622561345,3.342120679685766e-08,2.9496868210560286e-07,-19.691252584198295,0.6716245495431851,0.0013222942978526734,-0.0379325065148403,0.012485144190591001,0.00018028584308594969
16.93492,-19.641440483034447,0.7244745211089592,0.0013672492304940484,-0.00043224461359819664,3.105304983535145e-08,2.8306635951563965e-07,-19.604365961553352,0.6624184771829956,0.0013073815395504916,-0.037549812927364215,0.012266650874191974,0.0001779094969974876
17.00623,-19.56092888937706,0.7096313595531574,0.0013463561106047902,-0.0004193632929143306,2.9098243327687727e-08,2.726320641835215e-07,-19.524431026634616,0.6489582121188995,0.0012875138585045002,-0.036639890365609745,0.012024729531410986,0.00017525935316055867
17.07753,-19.477003537116364,0.6984566267976666,0.0013320250330874142,-0.0004064107058482342,2.712384242647601e-08,2.624933297549503e-07,-19.44117910728711,0.6387122975719136,0.001273782578132484,-0.036109910225731234,0.011825068639835465,0.00017331833200490902
17.14884,-19.400874410796447,0.6873090095517459,0.0013152490329992833,-0.0003949423129196426,2.553809087960611e-08,2.5352814965227204e-07,-19.36544945257679,0.6285654377431683,0.00125778734649716,-0.035255717111820316,0.011632240046318739,0.00017110537430297423
17.22014,-19.31691395145239,0.678165978969323,0.001300576459476501,-0.0003833370746720853,2.395825069800694e-08,2.444530397067252e-07,-19.282232163291972,0.6203060278159512,0.0012438582475939649,-0.03498064306131307,0.011448314728755331,0.0001689813088225003
17.29145,-19.23611637399098,0.6651548414043311,0.0012833524905983052,-0.0003721660971623343,2.252350225749468e-08,2.3615793369405688e-07,-19.202065769573615,0.6085541501178386,0.001227535876271604,-0.03453667929480514,0.011258970806070571,0.00016696826180692532
17.36275,-19.15892239324104,0.6564582139508924,0.0012708619492048678,-0.00036077037197407915,2.1028863386379444e-08,2.2745879450055316e-07,-19.125284875003995,0.600560894027008,0.001215551484336792,-0.03367365427244971,0.011046044205494201,0.0001648535188596047
17.43406,-19.08054452881316,0.6448755346819032,0.0012535775522760032,-0.00035024855739234083,1.9957049780181064e-08,2.2052682583573128e-07,-19.04741694576575,0.5900508717038101,0.001199107127169452,-0.033078066272223955,0.010904221562371946,0.0001630086271498375
17.50536,-19.00001323733018,0.633042752470537,0.0012389341988350996,-0.000340042966221034,1.8741742412017476e-08,2.131752116847761e-07,-18.96756635856427,0.5792713446822135,0.0011851484239542556,-0.03269502930286579,0.010696268592853194,0.00016104523170298423
17.57667,-18.92162344223119,0.6213856134354442,0.0012210293966917678,-0.0003299144396830477,1.763144852796163e-08,2.056787951745682e-07,-18.889704259780892,0.5686628694644762,0.0011680809976779177,-0.03216675936100888,0.010517712875755267,0.0001588569347189369
17.64797,-18.846110333495613,0.6125821463076316,0.0012091129266176492,-0.00032060637302628046,1.6668559199012234e-08,1.994498562130661e-07,-18.814752827338342,0.5606801389274785,0.0011567573902785352,-0.031570635250205245,0.010329580052162148,0.00015700953576268208
17.71928,-18.77095681021912,0.6027313093682188,0.0011945039317776077,-0.0003110765486808982,1.5610544001444665e-08,1.9223600237387527e-07,-18.739881191883036,0.5516482632472297,0.0011427647492807168,-0.03072208941726797,0.01013545173821144,0.00015489851801429915
17.79058,-18.697048601846646,0.5929026647894202,0.0011806968199783005,-0.0003026557037085326,1.4820555318856963e-08,1.8667189265001994e-07,-18.666556491132376,0.5428330680525554,0.0011297434715957775,-0.03036475402705314,0.009955090762350087,0.00015299220514658455
17.86189,-18.61937730355557,0.5844109715978537,0.0011700947445904227,-0.0002938880311864795,1.4003805750427298e-08,1.8112770625190836e-07,-18.589465501076493,0.5350269702113287,0.0011195659611619572,-0.03002247341578209,0.009807305680022589,0.00015157818563608282
17.93319,-18.54371518951301,0.5739332268524483,0.0011526243904978538,-0.00028535168818658187,1.3243890680841952e-08,1.7509144017680518e-07,-18.514307657371955,0.5254717819256788,0.0011028890398643019,-0.02953553154846506,0.009630990534816204,0.00014931127338227294
18.0045,-18.471246079518885,0.5636823270044428,0.001136613103039366,-0.00027727468578391234,1.2563822843044802e-08,1.6969003958618318e-07,-18.442245454982995,0.5160921175164301,0.00108757461444846,-0.029070936047524323,0.009472375443105759,0.00014734143681692814
18.0758,-18.39823093454708,0.556555771978671,0.0011259936357129116,-0.00026932082228474667,1.1818649318385405e-08,1.6408372755439452e-07,-18.369663389692285,0.509660529940314,0.0010775119392028418,-0.028389473816097615,0.009295895153284273,0.00014552151204645178
18.14711,-18.32282705391564,0.5454401971437901,0.0011105350874639661,-0.0002621270053022053,1.1254276011898333e-08,1.5952086475915317e-07,-18.29499431336416,0.4995498233782168,0.0010627916144762208,-0.028407755305077283,0.009147642738700413,0.00014381802209987283
18.21841,-18.25062109200004,0.5383005685884321,0.0011002776576948445,-0.0002544873294171172,1.0671822241780475e-08,1.5492059856909596e-07,-18.22307950217249,0.4929891689364448,0.001052951975891935,-0.027722149905993893,0.009019295045025483,0.00014242170217611936
18.28972,-18.179485064919238,0.5286079592542423,0.0010823227766095414,-0.00024761896319798406,1.021676179827675e-08,1.5046884346815517e-07,-18.152430892426196,0.48420579400018326,0.001035869246954685,-0.027334199883435682,0.008877740330192754,0.00014026236839589627
18.36102,-18.10847761661593,0.5201960659311348,0.0010705106746087322,-0.00024025259623810947,9.680027840090955e-09,1.460312402398754e-07,-18.081735308177986,0.47650899446172734,0.0010245732709982637,-0.026700731396747494,0.008726405050959299,0.00013865168579749648
18.43233,-18.036246679012432,0.5143975275054831,0.0010611305077249575,-0.0002336820353867577,9.193250499267393e-09,1.4185802578575047e-07,-18.010109799118727,0.4711828936177375,0.0010155799587556232,-0.026594876728461135,0.008592542321707478,0.0001371450712632277
18.50363,-17.968559023287792,0.5042112363589335,0.0010457525922813627,-0.00022766794561188835,8.817852607537114e-09,1.382942449630214e-07,-17.942767266520196,0.46193175790928526,0.0010009481944591543,-0.026140815126979963,0.008450850513315537,0.0001353857327174643
18.57494,-17.898564990096617,0.4978350287826717,0.0010358376473527586,-0.00022140768088481813,8.39110523106591e-09,1.344802629014883e-07,-17.8732397385249,0.45610963904286045,0.0009914791616315725,-0.025839706411657323,0.008304775681244896,0.00013378669301863176
18.64624,-17.831355698624296,0.49012581516327836,0.0010224376386298666,-0.00021568497387219917,8.049551712028156e-09,1.3102944068644925e-07,-17.806419581102702,0.44910011114817366,0.0009787113416424248,-0.025488813479790984,0.008181704697992155,0.00013210064558962618
18.71755,-17.761533090630024,0.4844559265295259,0.0010148347420925008,-0.00020955535336180804,7.68135417622026e-09,1.2778712081006482e-07,-17.736988064099183,0.44387077133916175,0.0009713963424522612,-0.02502525978112059,0.008045165231668806,0.00013077829589633745
18.78885,-17.697095433355752,0.4749721077573823,0.0010007219895614963,-0.00020422191626584993,7.3890986342517815e-09,1.2481739701655246e-07,-17.67284505795015,0.4352025287621204,0.0009579108547885258,-0.024492522881715082,0.007922432406257576,0.0001292434851995844
18.86016,-17.630201732217657,0.4695792996600996,0.000990494903729463,-0.00019849885612205841,7.060658933821919e-09,1.2145639602038587e-07,-17.60626881882854,0.4303659641284945,0.0009482366393260499,-0.0239105238856331,0.007757756959848821,0.00012731097913862033
18.93146,-17.565869629209537,0.46172234826685116,0.0009793722173533125,-0.0001933241513408028,6.79806740000201e-09,1.1883655819327593e-07,-17.542269200647315,0.423187685329004,0.0009376134802576135,-0.0236186897172071,0.007657386520914728,0.00012612396540097456
19.00277,-17.497429937756813,0.45365087426050643,0.0009671085711754425,-0.0001879903016907756,6.526563827534223e-09,1.1599964257206475e-07,-17.474223817348513,0.4157607200186074,0.0009258403071643688,-0.02335262796551987,0.007539276179165556,0.00012467494422002285
19.07407,-17.432353387113263,0.44863155532604565,0.0009578051272421519,-0.0001832163670940068,6.296630621480698e-09,1.1347138544392109e-07,-17.409563514303827,0.4111856080557992,0.000916961711386057,-0.02310404249228064,0.007420467368191249,0.00012318217802535834
19.14538,-17.3649401393949,0.441153190177962,0.0009465193919658735,-0.00017820512820509256,6.041971386613339e-09,1.1077050511441383e-07,-17.342563165953845,0.4043807361634296,0.0009062124684168122,-0.02287060522243478,0.007318478198439877,0.00012191164620493125
19.21668,-17.302135603998565,0.4354514871069856,0.0009369980401830237,-0.0001736145554842812,5.832658050297686e-09,1.0844313182251846e-07,-17.279977544568506,0.399165248689895,0.0008971088805262477,-0.022348249720753742,0.007209956531866335,0.00012056884947920433
