r,inter_mean,inter_var,inter_seom,vdw_inter_mean,vdw_inter_var,vdw_inter_seom,multipole_inter_mean,multipole_inter_var,multipole_inter_seom,polar_inter_mean,polar_inter_var,polar_inter_seom
10.1387,-33.032701687592365,2.2604682160199165,0.0038792163089273815,-0.013515117099604512,3.545548342747513e-05,1.536337036235051e-05,-32.77700808446616,3.028102840493682,0.004489832143603771,-0.24169932629448654,0.38401046109759174,0.0015988816647184959
10.20985,-32.80209878912378,2.1852359345993224,0.003787048422017601,-0.012751086507097852,3.0496719800935772e-05,1.414745288002206e-05,-32.55717936588151,2.9212346694001887,0.004378596388116745,-0.2286624910578924,0.3672972006041215,0.0015526032843565473
10.281,-32.57020445061145,2.1213229496795303,0.003708724709290478,-0.012083420434946068,2.63592598220277e-05,1.3073377686816558e-05,-32.33288281353339,2.8308228962342414,0.004284277098393724,-0.22181425570267013,0.35241335200387297,0.0015116365343199455
10.35215,-32.344779637488266,2.0390981859502033,0.0036209086462298287,-0.011430880367269733,2.2836032926281903e-05,1.2117382831927213e-05,-32.115532904466136,2.72089261791141,0.004182675764538885,-0.21235434011033522,0.3381914890862917,0.0014746190353352427
10.4233,-32.118997369676535,1.982689859300146,0.0035513560455709124,-0.010826264431792831,1.9832086758528346e-05,1.1231843133338828e-05,-31.898223662097266,2.6414703838505296,0.004099111157213593,-0.20355246716071376,0.3258729673810901,0.0014397629390200382
10.49445,-31.907049670215297,1.9099963672617637,0.003460498376196716,-0.010246302774956377,1.704583487305155e-05,1.0337880738359818e-05,-31.694912541223083,2.542176905985741,0.003992319258387213,-0.1929754811972564,0.31184794077119843,0.0013982789491663464
10.5656,-31.6872753880376,1.861376124548448,0.0033960971410887247,-0.009734571129382993,1.5000269126827239e-05,9.640788606470823e-06,-31.48113100830911,2.4770449699522197,0.003917689208022804,-0.18755832305795317,0.3028865415496269,0.0013699446568964852
10.63674,-31.47251182366207,1.7935731457630826,0.0033198749929758673,-0.009227314681103355,1.296573965934111e-05,8.926081197751375e-06,-31.273637095118996,2.3856069686796513,0.0038287907493582186,-0.17965666152532062,0.29034145662629385,0.001335723941326988
10.70789,-31.256654231368802,1.7498778482438413,0.0032516383989580956,-0.008769704897825957,1.1351067446038246e-05,8.281647264764318e-06,-31.063433832823776,2.325025047354633,0.003748108848992481,-0.17437490181387535,0.2806328551466568,0.0013021698457863244
10.77904,-31.04805623336965,1.6912323963011264,0.00317291645442006,-0.008344897048056094,9.937324739536488e-06,7.691158004928993e-06,-30.86025857337596,2.2467520707680593,0.0036570808998356926,-0.16974117780119172,0.2707181141949092,0.0012694501474860647
10.85019,-30.83841906100912,1.64834499101431,0.00311394610720445,-0.007946801301245312,8.77064179191475e-06,7.182948003919951e-06,-30.655388638810283,2.189959066087822,0.0035892609523045394,-0.16590468613044218,0.2632258273205879,0.001244375022778063
10.92134,-30.63372272727273,1.602777470898085,0.003059312636587451,-0.007552467182098429,7.680647588662705e-06,6.6970904634508354e-06,-30.456832841259462,2.1282103224572717,0.0035252873178002134,-0.15929456110436327,0.2541385738900753,0.0012182110659750651
10.99249,-30.420311721573896,1.562374311537451,0.002993996762347895,-0.007209577495496065,6.821842198404249e-06,6.256185481948078e-06,-30.246476973963535,2.074353613035986,0.0034498497242622865,-0.15855125649764185,0.24793390834113171,0.0011926877118498805
11.06364,-30.224753696649785,1.5145572619863727,0.0029256672382026484,-0.006865476647978972,6.008786881644985e-06,5.827408727467984e-06,-30.0561228614703,2.0113101238940234,0.0033714878540855725,-0.15358862917081112,0.23989984245696647,0.0011643862304871674
11.13479,-30.02729775545808,1.477542977634054,0.0028697436725526235,-0.0065443997926571155,5.35841418462193e-06,5.465012829613216e-06,-29.863700333309183,1.962140963397141,0.0033070301030391253,-0.14892939976478847,0.23448774924728352,0.0011432287166708887
