r,elect_mean,elect_var,elect_seom,vdw_mean,vdw_var,vdw_seom
16.20294,-20.58313287627088,0.6346926012902254,0.0014992099087814473,-0.0016012755725380073,8.273098334453915e-08,5.41271074830425e-07
16.27416,-20.500538528588287,0.6616275699694881,0.001526474958491922,-0.0015604997446688619,7.744315458768492e-08,5.222451372718824e-07
16.34538,-20.420948227968847,0.6830408861756263,0.0015448659885120113,-0.0015179690912203825,7.273232454188234e-08,5.041168286028036e-07
16.4166,-20.34085696643971,0.7013569704149699,0.0015569434015816532,-0.0014770331455431513,6.79250446797362e-08,4.845272788947424e-07
16.48783,-20.258061062977692,0.7195685062452892,0.001570078106650577,-0.0014387883397225733,6.353513121103274e-08,4.6654350721364713e-07
16.55905,-20.175961136768162,0.7366652627989551,0.001583378746076949,-0.0014008239374066222,5.990705751849758e-08,4.5153218257013004e-07
16.63027,-20.09609749729693,0.7553787978889573,0.0015975920329420628,-0.0013631102175969726,5.624830143610479e-08,4.35951520617266e-07
16.70149,-20.015371874359964,0.7809896803265441,0.0016193278362174753,-0.0013276901640169893,5.245024560095228e-08,4.196487142833978e-07
16.77271,-19.936764459062825,0.8144529465685348,0.00164537892850747,-0.0012936879859326749,4.918415930341529e-08,4.043389305107605e-07
16.84393,-19.85431431860932,0.8540453254785048,0.0016773204498182247,-0.0012588246920738036,4.6550844551217584e-08,3.9159700738102944e-07
16.91516,-19.772857674757084,0.8946001880027029,0.0017124880681673638,-0.0012262135635891592,4.379862134119273e-08,3.7891629469765303e-07
16.98638,-19.696026616473027,0.943707845569959,0.0017500269778539378,-0.0011958194327253847,4.07370524121999e-08,3.635973939403979e-07
17.0576,-19.620482868440938,0.9943438857383851,0.001792314110051116,-0.0011653924932317611,3.823798259310048e-08,3.514740822423328e-07
17.12882,-19.547251116639575,1.0549067634699432,0.0018354678415812128,-0.0011344927138189937,3.6524204298332735e-08,3.4153099478082845e-07
17.20004,-19.46933837598634,1.1108076404052256,0.0018758196464179657,-0.0011053961677230928,3.4415075829277735e-08,3.30176391186857e-07
17.27126,-19.401904605746463,1.1946570245704047,0.0019407797587082292,-0.0010788935866998355,3.214238932502872e-08,3.18341832660885e-07
17.34249,-19.332806379837773,1.2643707937045268,0.00199070309641473,-0.001052217820292617,3.007782664943501e-08,3.0703825581299715e-07
17.41371,-19.256865489569105,1.3390333354923614,0.0020388573882349622,-0.0010243583136719235,2.886854660363236e-08,2.993667859098582e-07
17.48493,-19.167728343048385,1.4643073470646537,0.002126245112757191,-0.000997741250277867,2.7559633519208756e-08,2.916983192443418e-07
17.55615,-19.049881688366106,1.6907894612545402,0.0022740122758235447,-0.0009742310386063426,2.5961051115068893e-08,2.8177935770453863e-07
17.62737,-18.89548972800759,2.05906809082501,0.0025019292804277426,-0.0009505044946996897,2.3972657122134457e-08,2.699589699733583e-07
17.69859,-18.69790065577133,2.580037679641954,0.002789712622286794,-0.0009274570309907756,2.281995305033273e-08,2.62363741983342e-07
17.76982,-18.466907254107802,3.22556858916934,0.003107359866594422,-0.0009027513103972652,2.2242488641466328e-08,2.580358808141409e-07
17.84104,-18.189571382761834,4.024333270808425,0.003458306411637333,-0.0008795741873361745,2.1214358409935616e-08,2.5109117626064584e-07
17.91226,-17.897224527401583,4.915473128372858,0.0038050374557685404,-0.0008588063244832197,2.0032741347132768e-08,2.4291059898246753e-07
17.98348,-17.569844259801936,5.933238037908679,0.004165646029818032,-0.0008390907867876301,1.8553445222039917e-08,2.3294251527687555e-07
18.0547,-17.208027865199917,7.084649206292846,0.004539494587729734,-0.000819051594250112,1.7461129570134358e-08,2.2536397519268895e-07
18.12593,-16.821318044695307,8.35843102728182,0.004903698352959223,-0.0007978037848319037,1.7205624356174586e-08,2.224828729358838e-07
18.19715,-16.404827939356256,9.60592613218851,0.005234077285770676,-0.0007772275109942449,1.694411585920543e-08,2.1982645984103479e-07
